episode,reward,planning_rate
1145,1.0,0.24528301886792453
1146,1.0,0.2545454545454545
1147,0.0,0.24
1148,0.0,0.24
1149,0.0,0.2727272727272727
1150,2.0,0.24752475247524752
1151,0.0,0.24
1152,2.0,0.25
1153,0.0,0.24
1154,1.0,0.25773195876288657
1155,1.0,0.24528301886792453
1156,2.0,0.2558139534883721
1157,0.0,0.26666666666666666
1158,0.0,0.2564102564102564
1159,1.0,0.25
1160,3.0,0.25757575757575757
1161,3.0,0.26174496644295303
1162,0.0,0.25925925925925924
1163,0.0,0.23809523809523808
1164,2.0,0.27
1165,2.0,0.2857142857142857
1166,2.0,0.24752475247524752
1167,0.0,0.2692307692307692
1168,2.0,0.25
1169,0.0,0.24
1170,2.0,0.25
1171,0.0,0.25609756097560976
1172,0.0,0.24
1173,0.0,0.24
1174,1.0,0.24528301886792453
1175,1.0,0.2727272727272727
1176,0.0,0.24
1177,1.0,0.3013698630136986
1178,2.0,0.25
1179,1.0,0.34146341463414637
1180,1.0,0.24528301886792453
1181,0.0,0.2702702702702703
1182,1.0,0.24074074074074073
1183,0.0,0.24
1184,2.0,0.2692307692307692
1185,1.0,0.25882352941176473
1186,1.0,0.24528301886792453
1187,1.0,0.2602739726027397
1188,0.0,0.24
1189,0.0,0.2702702702702703
1190,0.0,0.25
1191,1.0,0.2641509433962264
1192,0.0,0.24
1193,2.0,0.25
1194,1.0,0.2564102564102564
1195,0.0,0.23076923076923078
1196,1.0,0.24528301886792453
1197,0.0,0.26666666666666666
1198,0.0,0.24
1199,1.0,0.2676056338028169
1200,1.0,0.24528301886792453
1201,1.0,0.24074074074074073
1202,1.0,0.2641509433962264
1203,2.0,0.26
1204,0.0,0.25
1205,1.0,0.24074074074074073
1206,1.0,0.2641509433962264
1207,1.0,0.32075471698113206
1208,1.0,0.2641509433962264
1209,0.0,0.24
1210,1.0,0.25757575757575757
1211,2.0,0.25
1212,1.0,0.24074074074074073
1213,1.0,0.3018867924528302
1214,1.0,0.3018867924528302
1215,0.0,0.24
1216,1.0,0.24528301886792453
1217,1.0,0.24528301886792453
1218,1.0,0.2830188679245283
1219,0.0,0.24
1220,1.0,0.273972602739726
1221,0.0,0.2692307692307692
1222,0.0,0.24
1223,0.0,0.24
1224,0.0,0.25862068965517243
1225,1.0,0.24528301886792453
1226,2.0,0.25
1227,0.0,0.24074074074074073
1228,0.0,0.2631578947368421
1229,0.0,0.25
1230,2.0,0.25
1231,0.0,0.24
1232,0.0,0.24
1233,2.0,0.26
1234,2.0,0.25
1235,1.0,0.2602739726027397
1236,0.0,0.2692307692307692
1237,0.0,0.24
1238,2.0,0.25
1239,0.0,0.24
1240,1.0,0.2696629213483146
1241,0.0,0.24
1242,2.0,0.25
1243,0.0,0.24
1244,1.0,0.2676056338028169
1245,0.0,0.2571428571428571
1246,1.0,0.24561403508771928
1247,0.0,0.2571428571428571
1248,0.0,0.24
1249,0.0,0.2571428571428571
1250,2.0,0.25
1251,1.0,0.24528301886792453
1252,2.0,0.25
1253,0.0,0.24
1254,0.0,0.26666666666666666
1255,2.0,0.25
1256,0.0,0.25
1257,1.0,0.24528301886792453
1258,2.0,0.25
1259,2.0,0.24509803921568626
1260,1.0,0.2777777777777778
1261,1.0,0.2727272727272727
1262,0.0,0.24
1263,1.0,0.32075471698113206
1264,0.0,0.25
1265,0.0,0.24
1266,1.0,0.2962962962962963
1267,0.0,0.28
1268,0.0,0.25
1269,1.0,0.24528301886792453
1270,2.0,0.25
1271,2.0,0.2692307692307692
1272,1.0,0.2830188679245283
1273,1.0,0.2777777777777778
1274,0.0,0.24
1275,0.0,0.26666666666666666
1276,1.0,0.25
1277,0.0,0.24
1278,0.0,0.2549019607843137
1279,1.0,0.2535211267605634
1280,1.0,0.26229508196721313
1281,1.0,0.23943661971830985
1282,0.0,0.2692307692307692
1283,2.0,0.25
1284,1.0,0.2708333333333333
1285,1.0,0.24528301886792453
1286,0.0,0.24
1287,1.0,0.35185185185185186
1288,1.0,0.24528301886792453
1289,1.0,0.2602739726027397
1290,0.0,0.2641509433962264
1291,0.0,0.24
1292,1.0,0.2641509433962264
1293,0.0,0.25806451612903225
1294,1.0,0.2465753424657534
1295,1.0,0.2537313432835821
1296,1.0,0.2535211267605634
1297,2.0,0.25
1298,2.0,0.3008130081300813
1299,0.0,0.2692307692307692
1300,1.0,0.24528301886792453
1301,0.0,0.24
1302,0.0,0.2647058823529412
1303,1.0,0.36486486486486486
1304,2.0,0.25
1305,2.0,0.27884615384615385
1306,1.0,0.24528301886792453
1307,0.0,0.2727272727272727
1308,3.0,0.2550335570469799
1309,1.0,0.2463768115942029
1310,1.0,0.2535211267605634
1311,0.0,0.24
1312,0.0,0.24
1313,1.0,0.2727272727272727
1314,2.0,0.26
1315,1.0,0.2830188679245283
1316,1.0,0.26666666666666666
1317,1.0,0.2535211267605634
1318,0.0,0.28
1319,2.0,0.25
1320,5.0,0.2694300518134715
1321,2.0,0.25
1322,0.0,0.24
1323,1.0,0.2542372881355932
1324,0.0,0.25
1325,1.0,0.2545454545454545
1326,1.0,0.24528301886792453
1327,3.0,0.26174496644295303
1328,1.0,0.33783783783783783
1329,0.0,0.25
1330,1.0,0.2553191489361702
1331,1.0,0.25806451612903225
1332,0.0,0.25
1333,0.0,0.25
1334,1.0,0.23943661971830985
1335,1.0,0.28378378378378377
1336,1.0,0.47297297297297297
1337,0.0,0.25
1338,1.0,0.2608695652173913
1339,0.0,0.24
1340,2.0,0.25
1341,2.0,0.25
1342,2.0,0.25
1343,0.0,0.24
1344,2.0,0.25
1345,2.0,0.26666666666666666
1346,2.0,0.25
1347,2.0,0.27205882352941174
1348,1.0,0.273972602739726
1349,1.0,0.24074074074074073
1350,2.0,0.2647058823529412
1351,0.0,0.24
1352,2.0,0.25
1353,2.0,0.25
1354,2.0,0.2463768115942029
1355,1.0,0.2702702702702703
1356,2.0,0.25
1357,0.0,0.2564102564102564
1358,1.0,0.34210526315789475
1359,2.0,0.28846153846153844
1360,1.0,0.2653061224489796
1361,2.0,0.2647058823529412
1362,1.0,0.25757575757575757
1363,0.0,0.2692307692307692
1364,0.0,0.24
1365,2.0,0.24793388429752067
1366,2.0,0.2549019607843137
1367,0.0,0.24
1368,1.0,0.2857142857142857
1369,0.0,0.24
1370,2.0,0.27
1371,1.0,0.3148148148148148
1372,1.0,0.25925925925925924
1373,0.0,0.26666666666666666
1374,0.0,0.24
1375,0.0,0.24
1376,1.0,0.25675675675675674
1377,1.0,0.24528301886792453
1378,0.0,0.25
1379,2.0,0.24509803921568626
1380,1.0,0.2830188679245283
1381,0.0,0.25
1382,1.0,0.24528301886792453
1383,1.0,0.25806451612903225
1384,0.0,0.24
1385,1.0,0.32075471698113206
1386,0.0,0.23333333333333334
1387,1.0,0.2625
1388,2.0,0.3333333333333333
1389,0.0,0.25
1390,1.0,0.2413793103448276
1391,1.0,0.32075471698113206
1392,1.0,0.2627118644067797
1393,0.0,0.24
1394,1.0,0.2676056338028169
1395,0.0,0.24
1396,1.0,0.25925925925925924
1397,1.0,0.25
1398,2.0,0.25
1399,2.0,0.25
1400,0.0,0.25925925925925924
1401,1.0,0.26506024096385544
1402,1.0,0.2641509433962264
1403,1.0,0.25
1404,0.0,0.22580645161290322
1405,1.0,0.25
1406,1.0,0.2638888888888889
1407,2.0,0.25
1408,0.0,0.27586206896551724
1409,1.0,0.25675675675675674
1410,2.0,0.2641509433962264
1411,1.0,0.23943661971830985
1412,2.0,0.25
1413,0.0,0.25925925925925924
1414,0.0,0.2608695652173913
1415,0.0,0.25
1416,1.0,0.25
1417,0.0,0.24
1418,2.0,0.25
1419,2.0,0.25
1420,1.0,0.2830188679245283
1421,0.0,0.2692307692307692
1422,1.0,0.27631578947368424
1423,0.0,0.25
1424,0.0,0.25
1425,1.0,0.24528301886792453
1426,1.0,0.26506024096385544
1427,0.0,0.25
1428,1.0,0.24324324324324326
1429,0.0,0.28
1430,1.0,0.2976190476190476
1431,1.0,0.24615384615384617
1432,0.0,0.2564102564102564
1433,0.0,0.25
1434,1.0,0.2535211267605634
1435,0.0,0.28
1436,1.0,0.24528301886792453
1437,1.0,0.24528301886792453
1438,1.0,0.28169014084507044
1439,1.0,0.2545454545454545
1440,0.0,0.24
1441,0.0,0.25925925925925924
1442,2.0,0.27380952380952384
1443,0.0,0.24390243902439024
1444,0.0,0.24
1445,2.0,0.25
1446,0.0,0.24
1447,2.0,0.2912621359223301
1448,2.0,0.25
1449,1.0,0.25
1450,1.0,0.25925925925925924
1451,0.0,0.24
1452,0.0,0.24
1453,2.0,0.25
1454,0.0,0.26666666666666666
1455,0.0,0.25
1456,1.0,0.24528301886792453
1457,1.0,0.2702702702702703
1458,1.0,0.2857142857142857
1459,0.0,0.25
1460,0.0,0.23076923076923078
1461,0.0,0.24
1462,0.0,0.2653061224489796
1463,2.0,0.25
1464,1.0,0.24528301886792453
1465,2.0,0.24509803921568626
1466,1.0,0.2545454545454545
1467,2.0,0.28846153846153844
1468,1.0,0.2638888888888889
1469,1.0,0.2676056338028169
1470,1.0,0.2638888888888889
1471,1.0,0.2909090909090909
1472,0.0,0.24
1473,1.0,0.273972602739726
1474,0.0,0.24
1475,0.0,0.28
1476,1.0,0.2641509433962264
1477,0.0,0.2549019607843137
1478,0.0,0.25
1479,2.0,0.25
1480,0.0,0.24
1481,2.0,0.2540983606557377
1482,0.0,0.28
1483,1.0,0.25
1484,1.0,0.25
1485,2.0,0.25
1486,0.0,0.24
1487,0.0,0.25925925925925924
1488,2.0,0.27586206896551724
1489,0.0,0.27586206896551724
1490,2.0,0.25892857142857145
1491,0.0,0.25
1492,0.0,0.25
1493,2.0,0.30392156862745096
1494,1.0,0.2830188679245283
1495,0.0,0.28
1496,2.0,0.24752475247524752
1497,1.0,0.2727272727272727
1498,1.0,0.26785714285714285
1499,1.0,0.25
1500,0.0,0.24
1501,2.0,0.25
1502,1.0,0.24242424242424243
1503,4.0,0.28402366863905326
1504,0.0,0.25
1505,0.0,0.25
1506,2.0,0.46511627906976744
1507,0.0,0.2647058823529412
1508,0.0,0.24
1509,0.0,0.25806451612903225
1510,2.0,0.28205128205128205
1511,2.0,0.2631578947368421
1512,1.0,0.2641509433962264
1513,2.0,0.29411764705882354
1514,0.0,0.24
1515,0.0,0.28
1516,1.0,0.25925925925925924
1517,1.0,0.26744186046511625
1518,2.0,0.2524271844660194
1519,3.0,0.2571428571428571
1520,0.0,0.2692307692307692
1521,0.0,0.24
1522,2.0,0.26
1523,0.0,0.2553191489361702
1524,1.0,0.25
1525,0.0,0.24
1526,1.0,0.25
1527,1.0,0.24528301886792453
1528,2.0,0.25
1529,0.0,0.24
1530,1.0,0.2602739726027397
1531,0.0,0.24
1532,4.0,0.27380952380952384
1533,2.0,0.25
1534,2.0,0.2631578947368421
1535,2.0,0.2897196261682243
1536,0.0,0.24
1537,0.0,0.28
1538,2.0,0.26229508196721313
1539,1.0,0.25925925925925924
1540,0.0,0.24
1541,1.0,0.24528301886792453
1542,1.0,0.24528301886792453
1543,1.0,0.25757575757575757
1544,1.0,0.24528301886792453
1545,0.0,0.24
1546,0.0,0.2692307692307692
1547,1.0,0.24528301886792453
1548,1.0,0.2702702702702703
1549,0.0,0.24
1550,0.0,0.25925925925925924
1551,2.0,0.24752475247524752
1552,0.0,0.25806451612903225
1553,1.0,0.24074074074074073
1554,1.0,0.2830188679245283
1555,1.0,0.2641509433962264
1556,2.0,0.25
1557,1.0,0.2625
1558,0.0,0.25
1559,0.0,0.23076923076923078
1560,1.0,0.25773195876288657
1561,0.0,0.27586206896551724
1562,1.0,0.2833333333333333
1563,1.0,0.24528301886792453
1564,0.0,0.25806451612903225
1565,0.0,0.23076923076923078
1566,0.0,0.24
1567,1.0,0.2535211267605634
1568,0.0,0.24
1569,2.0,0.2621359223300971
1570,1.0,0.24528301886792453
1571,4.0,0.26785714285714285
1572,1.0,0.25925925925925924
1573,1.0,0.24528301886792453
1574,0.0,0.24
1575,1.0,0.25925925925925924
1576,1.0,0.24528301886792453
1577,0.0,0.24
1578,1.0,0.2830188679245283
1579,4.0,0.26627218934911245
1580,2.0,0.24793388429752067
1581,0.0,0.26666666666666666
1582,1.0,0.24324324324324326
1583,3.0,0.2556390977443609
1584,0.0,0.26666666666666666
1585,1.0,0.24528301886792453
1586,1.0,0.24528301886792453
1587,1.0,0.25925925925925924
1588,1.0,0.24528301886792453
1589,1.0,0.25675675675675674
1590,0.0,0.28
1591,1.0,0.24528301886792453
1592,1.0,0.24074074074074073
1593,1.0,0.2641509433962264
1594,2.0,0.264
1595,1.0,0.2621359223300971
1596,1.0,0.25
1597,0.0,0.22857142857142856
1598,1.0,0.2641509433962264
1599,1.0,0.25
1600,2.0,0.24528301886792453
1601,0.0,0.2647058823529412
1602,1.0,0.24528301886792453
1603,1.0,0.25806451612903225
1604,2.0,0.2912621359223301
1605,1.0,0.2676056338028169
1606,0.0,0.24
1607,1.0,0.2641509433962264
1608,2.0,0.2840909090909091
1609,0.0,0.25
1610,2.0,0.24271844660194175
1611,4.0,0.27976190476190477
1612,0.0,0.28
1613,1.0,0.24074074074074073
1614,0.0,0.24
1615,4.0,0.28994082840236685
1616,0.0,0.25
1617,1.0,0.2830188679245283
1618,2.0,0.25
1619,0.0,0.24
1620,1.0,0.24528301886792453
1621,1.0,0.2641509433962264
1622,2.0,0.25
1623,0.0,0.24
1624,2.0,0.25
1625,0.0,0.24
1626,1.0,0.24528301886792453
1627,1.0,0.2727272727272727
1628,0.0,0.25
1629,2.0,0.27358490566037735
1630,1.0,0.24528301886792453
1631,2.0,0.25
1632,0.0,0.28
1633,1.0,0.25675675675675674
1634,1.0,0.273972602739726
1635,1.0,0.2987012987012987
1636,1.0,0.25
1637,2.0,0.2608695652173913
1638,0.0,0.2692307692307692
1639,1.0,0.24074074074074073
1640,1.0,0.25
1641,0.0,0.28
1642,1.0,0.2777777777777778
1643,4.0,0.27976190476190477
1644,1.0,0.24528301886792453
1645,4.0,0.3105263157894737
1646,1.0,0.24528301886792453
1647,0.0,0.24
1648,0.0,0.2682926829268293
1649,0.0,0.25
1650,0.0,0.24
1651,3.0,0.2781065088757396
1652,1.0,0.25925925925925924
1653,0.0,0.28125
1654,1.0,0.23943661971830985
1655,0.0,0.26666666666666666
1656,1.0,0.2545454545454545
1657,3.0,0.2462686567164179
1658,0.0,0.24
1659,1.0,0.3157894736842105
1660,2.0,0.25
1661,0.0,0.25
1662,2.0,0.3068181818181818
1663,2.0,0.26
1664,1.0,0.27586206896551724
1665,0.0,0.28
1666,0.0,0.25
1667,0.0,0.25
1668,1.0,0.24528301886792453
1669,2.0,0.25
1670,4.0,0.2774566473988439
1671,2.0,0.30392156862745096
1672,4.0,0.2857142857142857
1673,0.0,0.24
1674,1.0,0.2676056338028169
1675,1.0,0.24074074074074073
1676,0.0,0.2647058823529412
1677,1.0,0.24528301886792453
1678,1.0,0.2716049382716049
1679,1.0,0.24528301886792453
1680,2.0,0.313953488372093
1681,1.0,0.2641509433962264
1682,1.0,0.24528301886792453
1683,1.0,0.25925925925925924
1684,1.0,0.2641509433962264
1685,2.0,0.25
1686,1.0,0.2638888888888889
1687,2.0,0.26732673267326734
1688,2.0,0.25
1689,4.0,0.2857142857142857
1690,2.0,0.25
1691,0.0,0.2692307692307692
1692,1.0,0.24074074074074073
1693,0.0,0.28
1694,1.0,0.2777777777777778
1695,0.0,0.24
1696,2.0,0.25
1697,0.0,0.28
1698,2.0,0.256198347107438
1699,1.0,0.2830188679245283
1700,2.0,0.25
1701,2.0,0.24752475247524752
1702,1.0,0.25925925925925924
1703,1.0,0.25
1704,1.0,0.24528301886792453
1705,2.0,0.2647058823529412
1706,0.0,0.24
1707,0.0,0.24
1708,1.0,0.25757575757575757
1709,1.0,0.25
1710,2.0,0.25210084033613445
1711,1.0,0.25925925925925924
1712,1.0,0.2777777777777778
1713,4.0,0.28823529411764703
1714,1.0,0.3090909090909091
1715,1.0,0.24074074074074073
1716,2.0,0.2857142857142857
1717,2.0,0.25
1718,1.0,0.24528301886792453
1719,2.0,0.25471698113207547
1720,1.0,0.3584905660377358
1721,2.0,0.3076923076923077
1722,2.0,0.2605042016806723
1723,0.0,0.24
1724,1.0,0.2830188679245283
1725,2.0,0.2605042016806723
1726,1.0,0.25925925925925924
1727,2.0,0.29245283018867924
1728,2.0,0.25806451612903225
1729,2.0,0.256
1730,1.0,0.25925925925925924
1731,2.0,0.25
1732,2.0,0.25742574257425743
1733,2.0,0.3142857142857143
1734,1.0,0.2702702702702703
1735,0.0,0.24
1736,2.0,0.25
1737,2.0,0.29
1738,1.0,0.273972602739726
1739,1.0,0.2641509433962264
1740,0.0,0.24
1741,1.0,0.24528301886792453
1742,0.0,0.24
1743,1.0,0.2641509433962264
1744,5.0,0.2864583333333333
1745,2.0,0.25
1746,2.0,0.29
1747,2.0,0.25
1748,1.0,0.2777777777777778
1749,0.0,0.24
1750,2.0,0.2809917355371901
1751,0.0,0.25
1752,1.0,0.24528301886792453
1753,0.0,0.24
1754,1.0,0.323943661971831
1755,1.0,0.2830188679245283
1756,1.0,0.2777777777777778
1757,1.0,0.2638888888888889
1758,2.0,0.25
1759,1.0,0.24528301886792453
1760,1.0,0.41509433962264153
1761,2.0,0.2571428571428571
1762,1.0,0.25925925925925924
1763,2.0,0.25
1764,2.0,0.25
1765,2.0,0.25862068965517243
1766,2.0,0.30392156862745096
1767,2.0,0.26732673267326734
1768,2.0,0.25
1769,2.0,0.2857142857142857
1770,1.0,0.2830188679245283
1771,1.0,0.273972602739726
1772,2.0,0.2621359223300971
1773,0.0,0.24
1774,2.0,0.25
1775,1.0,0.2641509433962264
1776,0.0,0.28
1777,0.0,0.24
1778,1.0,0.24528301886792453
1779,2.0,0.2815533980582524
1780,0.0,0.24
1781,1.0,0.24528301886792453
1782,0.0,0.28
1783,2.0,0.25
1784,0.0,0.24
1785,2.0,0.2601626016260163
1786,1.0,0.3380281690140845
1787,2.0,0.25
1788,0.0,0.2692307692307692
1789,0.0,0.24
1790,2.0,0.24761904761904763
1791,5.0,0.2694300518134715
1792,0.0,0.24
1793,0.0,0.24
1794,1.0,0.2830188679245283
1795,1.0,0.2962962962962963
1796,1.0,0.24528301886792453
1797,0.0,0.2692307692307692
1798,0.0,0.25
1799,0.0,0.24
1800,2.0,0.25
1801,2.0,0.25
1802,0.0,0.24
1803,1.0,0.3380281690140845
1804,1.0,0.24528301886792453
1805,1.0,0.3561643835616438
1806,0.0,0.27586206896551724
1807,1.0,0.2972972972972973
1808,0.0,0.26666666666666666
1809,1.0,0.25
1810,1.0,0.2535211267605634
1811,2.0,0.2815533980582524
1812,1.0,0.2830188679245283
1813,2.0,0.25
1814,1.0,0.2641509433962264
1815,0.0,0.24
1816,0.0,0.24
1817,1.0,0.2638888888888889
1818,2.0,0.2549019607843137
1819,1.0,0.24528301886792453
1820,0.0,0.24
1821,1.0,0.25757575757575757
1822,1.0,0.24528301886792453
1823,4.0,0.2619047619047619
1824,1.0,0.24324324324324326
1825,1.0,0.2641509433962264
1826,1.0,0.24528301886792453
1827,1.0,0.26136363636363635
1828,1.0,0.25
1829,0.0,0.24
1830,0.0,0.2692307692307692
1831,1.0,0.2641509433962264
1832,2.0,0.24509803921568626
1833,0.0,0.2727272727272727
1834,1.0,0.28378378378378377
1835,1.0,0.2777777777777778
1836,0.0,0.24
1837,1.0,0.2777777777777778
1838,2.0,0.25
1839,1.0,0.2631578947368421
1840,1.0,0.2830188679245283
1841,2.0,0.3235294117647059
1842,0.0,0.2647058823529412
1843,1.0,0.24528301886792453
1844,1.0,0.30985915492957744
1845,5.0,0.265625
1846,1.0,0.24489795918367346
1847,2.0,0.25
1848,2.0,0.25
1849,2.0,0.28431372549019607
1850,0.0,0.24
1851,0.0,0.24
1852,2.0,0.28431372549019607
1853,1.0,0.24528301886792453
1854,2.0,0.25
1855,0.0,0.24
1856,2.0,0.2621359223300971
1857,2.0,0.25
1858,1.0,0.25925925925925924
1859,0.0,0.24
1860,1.0,0.4027777777777778
1861,4.0,0.26785714285714285
1862,0.0,0.24
1863,2.0,0.2833333333333333
1864,0.0,0.24
1865,2.0,0.2823529411764706
1866,1.0,0.24528301886792453
1867,0.0,0.24
1868,2.0,0.2647058823529412
1869,0.0,0.28
1870,2.0,0.2549019607843137
1871,2.0,0.25
1872,2.0,0.3090909090909091
1873,1.0,0.24528301886792453
1874,2.0,0.30952380952380953
1875,2.0,0.2647058823529412
1876,0.0,0.25
1877,2.0,0.27
1878,4.0,0.28823529411764703
1879,2.0,0.3
1880,1.0,0.29577464788732394
1881,1.0,0.28378378378378377
1882,2.0,0.25
1883,0.0,0.2692307692307692
1884,1.0,0.2777777777777778
1885,4.0,0.26785714285714285
1886,2.0,0.25
1887,2.0,0.3372093023255814
1888,4.0,0.25595238095238093
1889,2.0,0.27380952380952384
1890,1.0,0.2857142857142857
1891,1.0,0.25316455696202533
1892,0.0,0.24
1893,2.0,0.26666666666666666
1894,1.0,0.2777777777777778
1895,2.0,0.256
1896,1.0,0.2716049382716049
1897,2.0,0.2912621359223301
1898,0.0,0.25
1899,1.0,0.2602739726027397
1900,1.0,0.2777777777777778
1901,0.0,0.25
1902,2.0,0.25925925925925924
1903,1.0,0.24528301886792453
1904,0.0,0.25925925925925924
1905,1.0,0.2535211267605634
1906,2.0,0.2857142857142857
1907,1.0,0.25
1908,5.0,0.26424870466321243
1909,4.0,0.25806451612903225
1910,1.0,0.2777777777777778
1911,5.0,0.2561576354679803
1912,2.0,0.30434782608695654
1913,1.0,0.3148148148148148
1914,0.0,0.2571428571428571
1915,2.0,0.47619047619047616
1916,5.0,0.2626728110599078
1917,1.0,0.2676056338028169
1918,1.0,0.26666666666666666
1919,1.0,0.24050632911392406
1920,0.0,0.27586206896551724
1921,1.0,0.2876712328767123
1922,1.0,0.25
1923,1.0,0.24528301886792453
1924,0.0,0.2692307692307692
1925,2.0,0.25
1926,4.0,0.25595238095238093
1927,1.0,0.24528301886792453
1928,2.0,0.26605504587155965
1929,0.0,0.24
1930,2.0,0.25
1931,2.0,0.3106796116504854
1932,2.0,0.25
1933,2.0,0.26
1934,1.0,0.24528301886792453
1935,4.0,0.31088082901554404
1936,4.0,0.25146198830409355
1937,4.0,0.25595238095238093
1938,1.0,0.25
1939,2.0,0.25
1940,2.0,0.25
1941,2.0,0.256198347107438
1942,1.0,0.2857142857142857
1943,2.0,0.2857142857142857
1944,1.0,0.2545454545454545
1945,1.0,0.2711864406779661
1946,1.0,0.2716049382716049
1947,2.0,0.2857142857142857
1948,1.0,0.27586206896551724
1949,2.0,0.2807017543859649
1950,0.0,0.26666666666666666
1951,1.0,0.27586206896551724
1952,2.0,0.275
1953,2.0,0.2786885245901639
1954,2.0,0.30097087378640774
1955,1.0,0.2641509433962264
1956,4.0,0.26785714285714285
1957,1.0,0.2459016393442623
1958,2.0,0.26126126126126126
1959,1.0,0.25609756097560976
1960,2.0,0.2857142857142857
1961,2.0,0.25
1962,1.0,0.2641509433962264
1963,2.0,0.2653061224489796
1964,1.0,0.2535211267605634
1965,4.0,0.25443786982248523
1966,1.0,0.2830188679245283
1967,2.0,0.2713178294573643
1968,2.0,0.2734375
1969,2.0,0.25
1970,2.0,0.27722772277227725
1971,1.0,0.2777777777777778
1972,1.0,0.30357142857142855
1973,2.0,0.28703703703703703
1974,2.0,0.27522935779816515
1975,2.0,0.2786885245901639
1976,1.0,0.2830188679245283
1977,3.0,0.26744186046511625
1978,1.0,0.23943661971830985
1979,3.0,0.3247863247863248
1980,2.0,0.28431372549019607
1981,4.0,0.2603550295857988
1982,1.0,0.2716049382716049
1983,2.0,0.26
1984,2.0,0.27358490566037735
1985,2.0,0.24742268041237114
1986,2.0,0.29357798165137616
1987,2.0,0.2616822429906542
1988,1.0,0.25882352941176473
1989,2.0,0.26356589147286824
1990,1.0,0.2641509433962264
1991,1.0,0.36486486486486486
1992,0.0,0.25
1993,2.0,0.2857142857142857
1994,1.0,0.2631578947368421
1995,2.0,0.2621359223300971
1996,2.0,0.28431372549019607
1997,4.0,0.26627218934911245
1998,2.0,0.2767857142857143
1999,2.0,0.3137254901960784
2000,2.0,0.25225225225225223
2001,2.0,0.3953488372093023
2002,1.0,0.3108108108108108
2003,0.0,0.2692307692307692
2004,2.0,0.3218390804597701
2005,2.0,0.2661290322580645
2006,1.0,0.25925925925925924
2007,2.0,0.25
2008,4.0,0.5408805031446541
2009,2.0,0.2661290322580645
2010,2.0,0.26495726495726496
2011,1.0,0.24675324675324675
2012,2.0,0.27450980392156865
2013,2.0,0.2540983606557377
2014,2.0,0.2786885245901639
2015,1.0,0.25675675675675674
2016,2.0,0.2647058823529412
2017,4.0,0.25443786982248523
2018,2.0,0.3177570093457944
2019,4.0,0.27011494252873564
2020,2.0,0.2857142857142857
2021,0.0,0.23076923076923078
2022,3.0,0.2485207100591716
2023,2.0,0.2980769230769231
2024,4.0,0.25
2025,1.0,0.2638888888888889
2026,1.0,0.2641509433962264
2027,2.0,0.26732673267326734
2028,3.0,0.2485207100591716
2029,2.0,0.2682926829268293
2030,1.0,0.2777777777777778
2031,3.0,0.2529411764705882
2032,2.0,0.2912621359223301
2033,4.0,0.25595238095238093
2034,2.0,0.2815533980582524
2035,1.0,0.2830188679245283
2036,1.0,0.2465753424657534
2037,1.0,0.24528301886792453
2038,2.0,0.30097087378640774
2039,4.0,0.25443786982248523
2040,1.0,0.2830188679245283
2041,2.0,0.27884615384615385
2042,0.0,0.28
2043,2.0,0.25961538461538464
2044,2.0,0.24390243902439024
2045,2.0,0.2601626016260163
2046,2.0,0.26666666666666666
2047,3.0,0.2485207100591716
2048,2.0,0.27049180327868855
2049,2.0,0.2815533980582524
2050,1.0,0.24528301886792453
2051,2.0,0.3
2052,2.0,0.3137254901960784
2053,2.0,0.3076923076923077
2054,2.0,0.25742574257425743
2055,2.0,0.3137254901960784
2056,2.0,0.2871287128712871
2057,2.0,0.2764227642276423
2058,1.0,0.2535211267605634
2059,4.0,0.25
2060,2.0,0.26732673267326734
2061,2.0,0.32142857142857145
2062,0.0,0.24
2063,1.0,0.25925925925925924
2064,2.0,0.2540983606557377
2065,1.0,0.2638888888888889
2066,4.0,0.25595238095238093
2067,4.0,0.25146198830409355
2068,1.0,0.2641509433962264
2069,2.0,0.2549019607843137
2070,2.0,0.2692307692307692
2071,1.0,0.24528301886792453
2072,3.0,0.2529411764705882
2073,1.0,0.2545454545454545
2074,2.0,0.27184466019417475
2075,1.0,0.25
2076,4.0,0.25
2077,3.0,0.2565789473684211
2078,5.0,0.2552083333333333
2079,4.0,0.2485207100591716
2080,0.0,0.28
2081,2.0,0.24793388429752067
2082,0.0,0.23076923076923078
2083,1.0,0.25
2084,2.0,0.28846153846153844
2085,4.0,0.25
2086,4.0,0.2603550295857988
2087,1.0,0.2727272727272727
2088,0.0,0.28
2089,3.0,0.26973684210526316
2090,3.0,0.25757575757575757
2091,1.0,0.25925925925925924
2092,2.0,0.29411764705882354
2093,0.0,0.23076923076923078
2094,2.0,0.2871287128712871
2095,1.0,0.23943661971830985
2096,2.0,0.25203252032520324
2097,1.0,0.24528301886792453
2098,1.0,0.25
2099,0.0,0.27586206896551724
2100,1.0,0.2641509433962264
2101,1.0,0.24528301886792453
2102,1.0,0.2830188679245283
2103,4.0,0.25
2104,2.0,0.27102803738317754
2105,2.0,0.26
2106,2.0,0.32558139534883723
2107,2.0,0.26
2108,2.0,0.2524271844660194
2109,2.0,0.25
2110,0.0,0.28
2111,2.0,0.2549019607843137
2112,2.0,0.2647058823529412
2113,2.0,0.25
2114,2.0,0.25
2115,2.0,0.2549019607843137
2116,1.0,0.2545454545454545
2117,2.0,0.25742574257425743
2118,2.0,0.4418604651162791
2119,1.0,0.24528301886792453
